5.00, 8.41, -2.00
5.00, 1.40, -2.00
5.00, -7.02, -2.00
4.00, -0.28, -2.00
3.00, -7.03, -2.00
2.00, -7.02, -2.00
2.00, -5.63, -2.00
1.00, -7.03, -2.00
1.00, -2.83, -2.00
1.00, -2.82, -2.00
1.00, 2.82, -2.00
1.00, 5.63, -2.00
2.00, 7.02, -2.00
3.00, 7.03, -2.00
3.00, 8.42, -2.00
4.00, 4.23, -2.00
4.00, 2.82, -2.00
4.00, 2.83, -2.00
4.00, 0.00, -2.00
4.00, -5.64, -2.00
3.00, -7.02, -2.00
3.00, -5.63, -2.00
2.00, -7.02, -2.00
2.00, -5.63, -2.00
1.00, -7.03, -2.00
0.00, -7.03, -2.00
0.00, -5.63, -2.00
0.00, -7.03, -2.00
0.00, 7.02, -2.00
1.00, 8.42, -2.00
1.00, 7.02, -2.00
2.00, 8.42, -2.00
3.00, 7.02, -2.00
3.00, 8.42, -2.00
4.00, 7.02, -2.00
5.00, 8.41, -2.00
5.00, 8.42, -2.00
6.00, 4.22, -2.00
5.00, -7.02, -2.00
5.00, -7.02, -2.00
4.00, -5.63, -2.00
3.00, -7.02, -2.00
3.00, -5.63, -2.00
4.00, -0.28, -2.00
3.00, -7.03, -2.00
2.00, -7.02, -2.00
2.00, -5.63, -2.00
1.00, -7.03, -2.00
1.00, -2.83, -2.00
1.00, -2.82, -2.00
1.00, 2.82, -2.00
1.00, 5.63, -2.00
2.00, 7.02, -2.00
3.00, 7.03, -2.00
3.00, 8.42, -2.00
4.00, 4.23, -2.00
4.00, 2.82, -2.00
4.00, 2.83, -2.00
4.00, 0.00, -2.00
4.00, -5.64, -2.00
3.00, -7.02, -2.00
3.00, -5.63, -2.00
2.00, -7.02, -2.00
2.00, -5.63, -2.00
1.00, -7.03, -2.00
0.00, -7.03, -2.00
0.00, -5.63, -2.00
0.00, -7.03, -2.00
0.00, 7.02, -2.00
1.00, 8.42, -2.00
1.00, 7.02, -2.00
2.00, 8.42, -2.00
3.00, 7.02, -2.00
3.00, 8.42, -2.00
4.00, 7.02, -2.00
5.00, 8.41, -2.00
5.00, 8.42, -2.00
6.00, 4.22, -2.00
5.00, -7.02, -2.00
5.00, -7.02, -2.00
4.00, -5.63, -2.00
3.00, -7.02, -2.00
3.00, -5.63, -2.00
4.00, -0.28, -2.00
3.00, -7.03, -2.00
2.00, -7.02, -2.00
2.00, -5.63, -2.00
1.00, -7.03, -2.00
1.00, -2.83, -2.00
1.00, -2.82, -2.00
1.00, 2.82, -2.00
1.00, 5.63, -2.00
2.00, 7.02, -2.00
3.00, 7.03, -2.00
3.00, 8.42, -2.00
4.00, 4.23, -2.00
4.00, 2.82, -2.00
4.00, 2.83, -2.00
4.00, 0.00, -2.00
4.00, -5.64, -2.00
3.00, -7.02, -2.00
3.00, -5.63, -2.00
2.00, -7.02, -2.00
2.00, -7.02, -2.00
2.00, -5.63, -2.00
1.00, -7.03, -2.00
1.00, -7.03, -2.00
0.00, -7.03, -2.00
0.00, -5.63, -2.00
0.00, -7.03, -2.00
0.00, 7.02, -2.00
1.00, 8.42, -2.00
1.00, 7.02, -2.00
2.00, 8.42, -2.00
3.00, 7.02, -2.00
3.00, 8.42, -2.00
4.00, 7.02, -2.00
5.00, 8.41, -2.00
5.00, 8.42, -2.00
6.00, 4.22, -2.00
6.00, 4.22, -2.00
5.00, -7.02, -2.00
5.00, -7.02, -2.00
4.00, -5.63, -2.00
3.00, -7.02, -2.00
3.00, -5.63, -2.00
2.00, -7.02, -2.00
2.00, -5.63, -2.00
1.00, -7.03, -2.00
1.00, -7.03, -2.00
0.00, -7.03, -2.00
0.00, -5.63, -2.00
0.00, -7.03, -2.00
